,a,b,c,ep_delta,ep_eta,ep_alpha,ep_beta,ep_ujump,ep_input,ip_delta,ip_eta,ip_alpha,ip_beta,ip_ujump,ip_input,cp_ee,cp_ii,cp_ie,cp_ei,sp_ge,sp_gi,sp_sejump,sp_sijump,sp_reve,sp_revi,sp_tause,sp_tausi,f_target,fmax_MPR_exc,fmax_SNN_exc,error_freq_exc,fmax_MPR_inh,fmax_SNN_inh,error_freq_inh,parameter_set_file,param_ID,fitness
40,0.04,5.0,140.0,0.4198029696710603,12.013980659408984,0.02,0.2,8,0,0.9638401435607776,19.940644287136724,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.0073387970296,2.693616620144565,0.8,1.2,0,-80,5,5,6,5.99998852313831,11.0,-83.33352461436151,5.99998852313831,11.0,-83.33352461436151,optimized_frequencies,228,0.0
41,0.04,5.0,140.0,0.65269798058633,9.001814860545512,0.02,0.2,8,0,0.7411732727916203,20.54994376197489,0.1,0.2,2,0,0.8,0.2,0.2,0.8,6.587421144009515,2.726487176539912,0.8,1.2,0,-80,5,5,6,5.9999668907062205,8.0,-33.33388515489632,5.9999668907062205,8.0,-33.33388515489632,optimized_frequencies,229,0.0
42,0.04,5.0,140.0,0.4365482678052323,16.55488821012535,0.02,0.2,8,0,0.6814498853348383,72.27599144379789,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.078648843306909,1.2269708325369957,0.8,1.2,0,-80,5,5,6,4.999969715690906,9.0,-66.66717140515158,4.999969715690906,4.0,16.666161928181765,optimized_frequencies,230,0.4444442391395569
43,0.04,5.0,140.0,0.9549419964891253,6.268679116484518,0.02,0.2,8,0,0.3691688286245129,15.543341004208491,0.1,0.2,2,0,0.8,0.2,0.2,0.8,4.39946036350134,1.8621329942367384,0.8,1.2,0,-80,5,5,6,5.999954740550204,5.0,16.6659123425034,5.999954740550204,5.0,16.6659123425034,optimized_frequencies,231,0.0
44,0.04,5.0,140.0,0.2840801926132285,19.20983267238228,0.02,0.2,8,0,0.9220026556648347,53.42116272622199,0.1,0.2,2,0,0.8,0.2,0.2,0.8,4.859162310991776,1.3018267624929436,0.8,1.2,0,-80,5,5,6,5.999937879838901,6.0,-0.0010353360183105,5.999937879838901,6.0,-0.0010353360183105,optimized_frequencies,232,0.0
45,0.04,5.0,140.0,0.3864039899286086,17.750912677910854,0.02,0.2,8,0,0.4769153153054443,29.708672999333743,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.149501344123976,2.9616987764788014,0.8,1.2,0,-80,5,5,6,5.999966623276927,11.0,-83.33388961205122,5.999966623276927,11.0,-83.33388961205122,optimized_frequencies,233,0.0
46,0.04,5.0,140.0,0.3648309185220022,13.422096180803774,0.02,0.2,8,0,0.8670707698449632,16.62819995513744,0.1,0.2,2,0,0.8,0.2,0.2,0.8,13.831767984543156,7.256192689423237,0.8,1.2,0,-80,5,5,6,5.999975079641313,11.0,-83.33374867264479,5.999975079641313,11.0,-83.33374867264479,optimized_frequencies,234,0.0
47,0.04,5.0,140.0,0.83871212648517,4.277379550777406,0.02,0.2,8,0,0.5169877849421389,15.51488546766936,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.706376920700143,1.7131295755007407,0.8,1.2,0,-80,5,5,6,5.999964302075834,4.0,33.33273836793057,5.999964302075834,4.0,33.33273836793057,optimized_frequencies,235,0.0
48,0.04,5.0,140.0,0.3227700962809974,13.665953623968342,0.02,0.2,8,0,0.3453765142979966,28.52454890275457,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.93686390077011,1.3533926720987246,0.8,1.2,0,-80,5,5,6,5.99990782277392,6.0,-0.0015362871013261,5.99990782277392,6.0,-0.0015362871013261,optimized_frequencies,236,0.0
49,0.04,5.0,140.0,0.928241969196399,12.514752228611943,0.02,0.2,8,0,0.8153671601669067,38.33658563607887,0.1,0.2,2,0,0.8,0.2,0.2,0.8,6.747270044592801,2.368123733390181,0.8,1.2,0,-80,5,5,6,5.99995639725012,10.0,-66.66739337916466,5.99995639725012,6.0,-0.0007267124980003,optimized_frequencies,237,0.0
50,0.04,5.0,140.0,0.8522109712118006,17.381800613004028,0.02,0.2,8,0,0.7599961617500287,66.05823660538042,0.1,0.2,2,0,0.8,0.2,0.2,0.8,4.858137726304497,1.5293434702643616,0.8,1.2,0,-80,5,5,6,5.99989189578754,5.0,16.664864929792333,5.99989189578754,5.0,16.664864929792333,optimized_frequencies,238,0.0
51,0.04,5.0,140.0,0.4052070990278665,8.927730521119912,0.02,0.2,8,0,0.7745943836410493,9.67447004496016,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.993299410551708,1.3009386076883267,0.8,1.2,0,-80,5,5,6,5.999972944698965,5.0,16.66621574498275,5.999972944698965,5.0,16.66621574498275,optimized_frequencies,239,0.0
